,mean_log_expr
Calml4,0.00033184632823210605
Cyct,5.440254405546526e-06
Gorasp1,0.002934471643116208
Csdc2,4.339751645889257e-05
Agtpbp1,0.03683261788288977
Tfe3,0.02330382815909625
Wdr12,0.05591226790678931
Tlr3,0.0003435274044519924
B3gnt8,0.0006954257084284919
Zfp12,0.021269147240628845
Ahsg,0.0001401120820669161
Pds5a,0.13956346556617052
Scn5a,0.00034095563234958165
Krt80,0.0001300075099403332
Magi1,0.002115621547434055
Dhx38,0.03606715872327592
Serpinb9,0.0752760133126839
Zfr2,0.006840168765451284
Acta2,0.0005654744775503764
Gm525,0.0001186223815353261
Guca1b,0.0009764137515145361
Gda,0.0010318723552828859
Mphosph8,0.0977287965885594
Vars2,0.014247763109710342
Rrm1,0.05428161006567142
Try5,0.0002108399318907357
Pla2g2c,9.081016220979228e-06
Zdhhc17,0.033751528930231596
Gm44503,0.0002282098888634639
Rhot2,0.03115193291680405
Gsta3,0.0004733006505805968
1600014C10Rik,0.091605473911694
Zfp142,0.01701934373268479
Pdlim5,0.08024897229690149
Adgra2,0.0002502370993081929
Spata1,0.016958289591573847
Usp3,0.191035052001774
Sall3,8.931930337739515e-05
Cd38,0.04750450669028183
Prkar2a,0.023547217962377742
Septin6,0.30272856603371895
Exoc6,0.06408758158559497
Man1c1,0.011408420623493612
Lrrc47,0.05377541377909954
Dcx,5.378996001538268e-06
Kat14,0.010914763894678877
Rad9b,0.006235756311390705
Tent5a,0.09471813583949287
Trappc8,0.06333765706805945
Zfp750,0.00021358681720052547
Vps37c,0.0232341985995484
Kif3b,0.048409708647287435
Grik4,0.00033375518727905113
Hcst,0.7024110879031717
Rab25,0.00022171916056569943
Rps15a,2.3164907905832397
Agpat4,0.03841114549129992
Cilp,8.66801838548467e-06
Dock8,0.3131011243056413
6330411D24Rik,7.374806860162007e-05
Phgr1,0.0004055604020873098
Mtmr4,0.01650009758892859
Mtmr3,0.08407182574938615
Klhl25,0.026011998167887938
Tspan13,0.19448737573508776
Cbx6,0.013421134051559236
Ghr,0.0001830749423208965
Ric1,0.06443212226801387
Elp3,0.03286669237574341
Abl1,0.04101906114161598
Add1,0.21863910336361556
Smad5,0.030043814256292933
Thy1,0.6804757148165337
Klra8,0.0006229414374861849
Klhl41,4.3353520670546124e-05
Actg2,0.0020402045533448087
Zfp27,0.008229256044675901
Hacd4,0.001765347979327479
Krt19,0.0003327716533874858
Nol8,0.06290427230745821
Mapkap1,0.10239193748642061
Asic1,0.0002277440824337085
Rasa3,0.23164087236442796
Rbm6,0.13424341698078707
Cenpj,0.024427414963102582
Zfp692,0.037377575145055776
Helb,0.03641730631475677
Foxj1,0.00031500634874099816
Mnat1,0.04105549806233143
Spats2l,0.0007768125197895171
Anxa1,0.03004696916441657
Otud1,0.028463933082622257
Tk2,0.042113225803694095
D830030K20Rik,0.0008174517583480541
Lurap1,0.0004826617273570457
Dnajb7,1.5192462085901157e-05
Ap3b1,0.16297220621253375
Zc3h14,0.0789054077437624
Trpd52l3,4.5114517799389754e-06
Xlr4b,0.04476280014936202
Zfp677,0.012747259101785483
Cog7,0.017128643223998836
Mthfsd,0.019203405626404393
Dpp9,0.04490833425985944
Ldhb,0.03719423965699984
Pmp22,0.0022337369555764834
Ipp,0.02110671972541153
Gm7072,0.03193001513449343
Muc5ac,5.670875650946722e-06
Srrt,0.09751089812724034
Ldlrad4,0.1597997676012545
AW554918,0.06016112338989191
Purg,0.005288938348374962
Ank,0.02945784808806271
Myom1,0.0007846302197821241
Phka2,0.018656837653121074
Edn3,0.0005036889517572367
Dtx1,0.17064523995982833
Sema6d,0.0060762738876438335
Stk3,0.019891619292115914
Snph,4.729552349657581e-05
Nr2e1,4.750854882778997e-06
Urb1,0.02140071634401699
Mbtd1,0.06324528534087248
Gys1,0.01003818372957655
Gse1,0.032286942446503895
Dach2,0.00235827086398324
Itfg1,0.07517879967576514
Trpv6,0.00012037722804909433
Scgb1b30,2.2960875364806163e-06
Cxcr6,0.2080617062728251
Map7d1,0.060368578288687774
Cd300a,0.00035903162472013993
Lrrc4b,5.6896259151188626e-05
Nckipsd,0.007688524759389946
Ccser2,0.05601705376960844
Kctd4,0.0007717420525156869
Skint11,4.8570316865947086e-05
Nudt17,0.0007619922705001325
Amigo2,0.013473036275027314
Trap1,0.06847389917973529
Rab31,0.0036886456096450753
Sh3pxd2a,0.03735901380709465
Kcnip1,0.022294420912995952
Ptdss2,0.01376137496461752
H2-T24,0.028239177686552715
Shisa8,6.25851444044078e-05
Shtn1,0.0012222878801935696
Hes7,0.0006988959671762419
Abcf2,0.07369249628500814
Dhx15,0.16915934526864193
Ak9,9.191737199903626e-05
Pkd1l1,0.00014855269564403105
Slc35e2,0.046252911295843586
Slc5a12,2.3203407155621428e-05
Unc5c,0.0001691394666832988
Gfm2,0.029822353340325295
Zpbp,0.014235062860163196
Atxn7l1,0.08982153622576337
Ins2,2.1557972956414228e-05
Chst14,0.006145507793926018
Mpzl3,0.019626246478749276
Rgs7,7.06107675703466e-05
B3gat2,0.008570613296507318
Gap43,2.2915534825924084e-05
Fig4,0.03224422489243648
Nutm1,1.935960140134441e-05
Wdr82,0.11025043368927846
Hk3,0.0008038928000951565
Hoxd1,4.896757375484176e-05
L2hgdh,0.005788491826363577
Prickle4,3.933277903789414e-05
Oxsm,0.010707114016524546
Mpped2,0.0027780288705665335
Tspan5,0.060368522686317594
Pea15a,0.06819983277602387
Rasgrf1,0.00506273413990401
Secisbp2,0.08374712868903018
Tcp11l1,0.0014002905438713798
Stk38,0.2607589240418471
Gucy1a1,0.00308638311860676
Gne,0.03539298990778493
Fndc11,0.00037728166420478246
Rpgrip1l,0.005191021064336386
Slc22a29,6.776921481733184e-06
Rab36,0.00033578958472050186
Il17f,0.006628140339601069
Mta3,0.2076236573499743
Smoc2,0.00025605730625932586
Abhd1,0.003950111492694841
Slc10a4,2.9044240953765927e-05
Rsbn1,0.10205043463586773
Rab11fip1,0.04276812383993556
Ros1,2.2495724889576195e-05
Abcc4,0.03771530276724917
Hdgfl2,0.0920468890122955
Stard8,0.0003672146117194352
Serpini1,0.018163917561528645
Efcab11,0.0036293505111053585
Als2,0.01508255395895673
Hadha,0.09131409598951352
Egln3,0.014081467351142981
Spred2,0.043346241922983704
Pdgfc,0.00010205020085480409
Dse,0.029154242701070344
Mmp28,7.73689908831423e-05
Chil5,0.007831685706130846
Slc26a7,1.3983754475988548e-05
Ikzf3,0.3327264828591826
Pla2g4b,9.17103602533905e-05
Lyzl6,3.225332184869288e-06
Atp13a3,0.08992810152622517
Cep135,0.031696112517630534
Prepl,0.01591382716004319
Dcp1a,0.04771433061038514
C8b,7.5614499140362316e-06
Patl2,0.00809563924755606
Ints6l,0.024543013897194658
Slc16a2,0.0019255850409107685
Spag8,7.747543248269777e-05
Uck2,0.06271616340072278
Chia1,4.5373692610739195e-05
Ifi214,0.056700190838139014
Gpr15,0.008064716697596562
Hdac7,0.11305536323252498
Abca16,2.0609479452411975e-05
Tespa1,0.18250358384885274
Lrit2,5.626063204705075e-06
Lcmt2,0.022404097633141308
Chst12,0.08143743582855902
Thra,0.029290936661440836
Rnf38,0.07173055189818521
Orc2,0.05262881078039947
Vamp2,0.07165604956248743
Gm27027,0.00017829740537342426
Defb6,0.00010140320602451993
Caap1,0.05364576375300933
Clic4,0.04471569327937193
Slc12a6,0.04214872471332057
Myo1g,0.1502100412783267
Gabra2,2.380651465076597e-05
Phf11c,0.04054544063210544
Dgkq,0.010295379181978787
Ctdp1,0.04140222435390313
Inpp4a,0.04548883975596201
Nom1,0.0480948681338496
Tcf15,8.925726517823902e-06
Plcd3,0.00023882197227027244
Slco1c1,5.166358433622929e-06
Adam8,0.016226377688345606
Cacna2d1,6.962012840535411e-05
Pth1r,0.0005751720936783067
Acsf2,0.02516362309278546
Gpam,0.007479644338993439
Adamdec1,7.307101884836157e-05
Cog4,0.0495522332472483
Upf1,0.07512672626866469
Itgal,0.22355588502765047
Slc26a10,0.032144064142446235
Satb1,0.389834846829167
Sorbs1,0.039544486030624174
Bcorl1,0.01303114910506643
Dtna,1.6431308194942717e-05
Naif1,0.007284285202925645
Tagap1,0.009490027285020132
Samd4b,0.04754943911794135
Astn1,2.150741397702147e-05
Pdpr,0.027213438425648058
Ppp5c,0.079078924844528
Ptpn11,0.1113907316131147
Dst,0.011653241296827006
Ttc39a,0.0003908499834309476
1110032F04Rik,0.004794604158272078
Il22ra2,0.0003833007584298819
Slc6a13,0.0025680338378345807
Itga7,0.002291096021222063
Gramd1a,0.2724889543119203
Ciita,0.0015631409090994797
Fbxw25,2.732263900182906e-06
Unc13b,0.000681814550961877
Gm5134,0.0015970632799795596
Jun,0.24371455586376967
Pard6g,0.009112215005380377
Adgre5,0.3282760949565971
Prc1,0.015074928322896414
Zbtb33,0.020015591605899566
Scrn1,1.9604959018382598e-05
Slc39a7,0.04975818436009981
Grk5,0.012074169280931942
Fnbp1,0.2574281187122945
Pbld2,0.0011175204636207957
Cdk13,0.18719463511025264
Cd72,0.05695006315866255
Washc2,0.07066109078368496
Nfat5,0.07413487055629067
Mettl15,0.022306910995863138
Pipox,0.0006100533038579178
Sel1l,0.06297544992043731
Cnga2,1.9909006968182443e-06
Erich6,0.00011038892638596685
H2-M2,6.26825544296541e-05
Abcb7,0.06161482382921579
Jag1,0.0013909800827052645
Slc13a2,1.7218580107944225e-05
Lcn4,0.03471906942416312
Maml3,0.0279825514751249
Setdb1,0.03101836818518626
Sez6l,0.00014710697917537133
Pdcl,0.027464109236188784
Meis1,0.0002256496698208874
Ppp6r3,0.1097001964374733
Wwp1,0.07622197317236204
Myzap,0.0005850721151557001
1700001K19Rik,0.0006594505345029716
Zfp446,0.005905322578619154
Impg2,0.001935499407615001
Cldn10,0.009100677996994874
Serinc3,0.26128573468434907
Abca6,2.3968187719958432e-05
Pex14,0.05878480398512437
Klc2,0.015111111090921042
Gfod2,0.01236211152366638
Scrg1,2.929689859747781e-05
Esf1,0.08444056928153178
Tars2,0.0392212654520183
Kdm4c,0.08085073598626673
Camk2n1,0.05239405243641307
Echdc1,0.026879210775996584
Zswim5,0.0006330793258507227
Stk25,0.057664075063949334
Sqstm1,0.4399895164170389
Trmt2b,0.032884724059672174
Rtl5,0.0007179271929716213
Slc7a10,0.001221212894216834
Utp15,0.03811718561016575
Acbd3,0.10810215395055736
Rhox4g,2.897138270298016e-06
Tec,0.05576892411106669
Fam219a,0.012634577348770219
Arsj,9.687449492074094e-06
Prdm9,0.004675400046251937
Osr1,1.428656658856849e-06
Pex10,0.013243510550000767
Treh,1.342540199407173e-05
Aff2,0.0001632067706976113
Il4ra,0.12510001249886063
Tpbpb,4.1748246286518524e-05
Il10,0.008232776645887903
Mllt3,0.249221439122505
Nfam1,0.0028817584177454505
Gas6,0.00016058161392740354
Siglec1,4.5277934226994566e-05
Col6a5,0.00017348869870336672
Ptchd4,3.244156109708423e-05
Zfp276,0.01983327681081076
Dnttip2,0.10341955185170143
Lztr1,0.03210845968160301
Ccl1,0.0034366401149033706
Sema4a,0.07936031451967351
Lurap1l,4.928694448805443e-05
Wdr88,0.0015330819040841749
Sprr2a2,6.928233508141921e-06
A130010J15Rik,0.006185591467188943
Vps13a,0.18160574073153293
Gm19965,2.042203485202219e-06
S100g,0.0004291289892864439
Tbx22,2.022120512231204e-06
Gm49510,0.0004989708893759813
Sparcl1,3.8053159537561686e-05
Slc27a5,0.00011220889522550318
Stk40,0.04707999616373675
Wdr3,0.051230742500074665
Slc30a2,0.0001700504272309811
Narf,0.04398683428947727
Ist1,0.09258564828488963
Plscr5,8.28865109819579e-05
Slc33a1,0.018154771523102523
Syt14,0.0006999774161585742
Sparc,0.001201222157454193
Efcab7,0.00436459273697213
Cald1,0.0002074698598050726
Tmem19,0.03845025163427247
Adamts12,6.072092085833203e-05
Slc6a15,7.916065724926307e-06
Hpgd,0.0011878744188372624
Ctrb1,0.00016048757127532328
Itsn1,0.010033315551471198
Rhot1,0.04967232485961012
Mms19,0.05851737230921559
Crnkl1,0.06395914833673812
Zfp592,0.06549665927004061
Nrde2,0.020262940309028976
H2-Q2,0.006011510522637829
Acsm3,0.00024115480381942833
Dcbld1,0.00017674401475520333
Pogk,0.015050293419696674
Rdh1,6.613890051966896e-05
Poglut3,0.004193076433270929
Dennd11,0.027954650265484784
Pogz,0.03732921993636261
Endou,0.00039317927005178005
Ppm1e,0.0013093098385633945
Papolg,0.04326009391393063
Rnf224,9.500271298049646e-06
Fcer1a,1.3467295734239543e-05
Asb15,0.00010308566285889182
Sgip1,0.003457623255421273
Nek7,0.12340205665806585
Kiz,0.03059109921630742
Ptpra,0.13138402164146634
Foxh1,9.728441381793735e-06
Card14,0.0003676916296501442
Hydin,9.420623601251354e-05
Smg1,0.19693878500507778
St18,0.000890267793048741
Trim75,9.253291152837848e-06
Sclt1,0.033887713026199036
Gbp2b,0.0015945912591374943
Dmxl1,0.08465053211776008
Lipa,0.08751767947442432
Astn2,0.0008424447349038906
Pi4k2a,0.057211000467355264
Micu3,0.03278331887434475
Ankrd26,0.026125723559015174
Pde2a,0.017941380964560168
mt-Co1,1.5156726704446675
Il17rd,0.0012048153001491414
Zfp36l2,0.4557381394779798
Magee1,0.004660212994995923
Scarf1,0.0001637039796529599
Stam2,0.049142293167842466
Dhx35,0.018214117695071492
Etaa1,0.04904220273759712
Cyp19a1,7.799156913134381e-06
Nipa2,0.05615438887729951
Slc9a1,0.029731475483513164
Prex1,0.22290233805451512
Lin9,0.01853621512003198
Tgfb2,0.0004703719687246172
Cpped1,0.01920530127678157
Shroom4,0.00023381981867063887
Trim39,0.02542498649959085
Dmxl2,0.00037276920238169274
Tgfbrap1,0.024646714395414836
Tmem175,0.041373124562484036
Zfp398,0.05094775173621296
Ankrd22,0.00010128236956135573
Hnrnpll,0.05492149692542458
Tuba4a,0.12654677489140997
Brap,0.07577909252712721
Wipf3,0.0005512549677647713
Riiad1,0.0005486989614369285
Mylk,0.0011438874885848467
Pola1,0.03131529416494928
Nccrp1,0.0021667393426359253
Habp4,0.02174736265176703
Kifap3,0.010604203974632501
Rptor,0.09089711173731367
Zhx1,0.03343495384370166
Nedd9,0.26829238750839635
Ift88,0.008293539385950144
Numa1,0.1907015066672298
Gm20696,0.029744958648386246
Ptprt,9.340068728997943e-05
Kdm3b,0.08954101353875488
Vezt,0.018397418863070027
Cant1,0.053208812761993976
Lsamp,0.0004657093024040835
Slc9a6,0.01748394601761216
Gm45062,0.007906147248348937
Gm37988,0.0024081087430892806
Orm3,0.0010357744677107852
Usp17lb,1.994101876001731e-06
Mgrn1,0.044333797961003715
Itfg2,0.02936272737682324
Boll,0.009582512176278117
Mfsd12,0.002616301913295678
Vmp1,0.11099415955431606
Ikbkg,0.03408694666456876
Itgb6,5.3809946275797174e-05
Abcc10,0.016196026043656137
Aldh3a2,0.030578246100775523
Itgad,0.017689245050334364
Ramp1,0.13730650047812437
Vmn2r93,5.995400830613269e-06
Fmr1,0.06353298904139554
Lta,0.031404619508358385
Tubb2a,0.06457298427406197
Vrk1,0.11114050747888193
0610040J01Rik,0.000239164000337549
Lbr,0.20159573258549193
Aldh1a2,0.0001290230416086846
Il18r1,0.12400838175760628
Cldn4,0.000780712126347963
Arhgap18,0.059191390598332054
Stambpl1,0.11361203505404911
Smim1,0.000725114350338862
Cd33,0.00014475315808140296
Zfyve26,0.025476740146891472
Cpsf3,0.09744315978532396
Top3b,0.046606898956649774
Nrip2,0.0004310854442293924
Msantd3,3.137714608524406e-05
Dok3,0.0016799094033016098
Slitrk2,3.3683381325326315e-06
Scaf1,0.08687378677823673
Osbpl11,0.04836534662723868
Prss28,4.19828914137917e-06
Socs1,0.15371211643346205
Fam167b,0.0005291297558754465
Rbm33,0.12954184872993024
Cdkn1c,0.003967420207286968
Rbm26,0.12533763473125534
Lrrn4,0.0005272378941070476
H2ax,0.11945225856676586
Nfia,0.019678519140663178
Vmn2r24,5.601899439927776e-06
Kif16b,0.033346405165317644
Btbd9,0.06118060280877361
Evc,0.0002567553664706365
Ly6k,0.008701786558518207
Serpinc1,0.001645006779005515
Defa34,1.1234930067859359e-05
Gm37240,0.028128800420996487
Rcsd1,0.1763649078617782
Slc1a5,0.19365273462332455
Thada,0.22310108512229687
Chrnd,2.3783127011289307e-06
Rbm5,0.1822789372841452
Slc20a1,0.04904711411344319
Brsk2,0.0002719090221309172
Gcnt1,0.013608585718602562
Rrp12,0.017536034561738214
Cyp2r1,0.004855214890744117
Pml,0.06312980951951792
Zkscan17,0.027596650148006493
Mapk9,0.05848564178048632
Rsph14,1.8281708988757084e-05
Cldn8,8.836301072726045e-06
Cxcr2,0.00017746679303862333
Fbxl5,0.07005246377451685
Armh1,8.61122498857279e-05
Vps8,0.025689938671929126
Sele,0.00041885704406618193
Tlk1,0.18631328526624102
Birc5,0.02970597451372281
BC048507,1.7610405353094216e-05
Lemd1,3.8813412690259105e-05
Mthfr,0.011665965817708327
Phf20l1,0.27752321371419625
Ptger3,0.0010660365094230016
Lama5,0.0001759957725077294
Hpn,0.0010018907103379504
Larp4,0.06713946002637948
Banp,0.032624344572247575
Gpr137b,0.0005741934795531834
B3galnt1,3.310278957828784e-05
Rnf148,1.419451356761057e-06
Dennd4c,0.07920132600497647
Sh3bp4,0.0019218386188530172
Cdhr3,0.00030851988362751246
Vmn2r61,5.118575839260704e-06
E2f6,0.018806761897310884
Rsrc1,0.09958271945900213
Usp46,0.0187297198939283
Serpinf1,0.0011814260648415678
Slc45a4,0.017320063862478238
Zscan20,0.008514266772196131
Arid3b,0.04237481086050106
Afg3l2,0.06027031984060648
N6amt1,0.037221272692509313
Sbno1,0.16191728386027504
H2bc18,0.014083471038101564
H2bc3,0.005672545595737047
Gm36368,1.3535554721993148e-05
Chn2,0.14326510648304222
Cdh12,0.00017459045583806816
Gpr156,5.715065803979612e-05
Casp1,0.03328023941787426
Exoc5,0.07044521780677132
Plk3,0.05720510116498196
Glt28d2,0.00016239840637261724
Cass4,0.008845524585115035
Nfe2l1,0.04009636297441904
Gna13,0.21508801460328242
Ier3,0.017326920861859343
Il15ra,0.01926266544785234
Mysm1,0.09284695361366538
Nrxn1,0.00012450061166801088
Porcn,4.131733943581666e-05
Pgpep1l,0.007489476575879276
Psg16,4.800817310752163e-05
Trpm8,0.00015898274748748806
Swsap1,0.008039207303032446
Adgrg2,1.6402174521894088e-05
Hacd3,0.09216168115968527
Tmem260,0.038117518245014664
Bcl2l10,8.657630884672613e-06
Mei1,0.022025346981932887
Ankrd13a,0.1048424295558234
Fundc1,0.05580115111410317
Atg7,0.03893658084888893
Me3,0.0002206302477843764
Kdm8,0.009255316615383041
Adam22,0.0003703432350624785
Lpcat1,0.032982729300598916
Lcp2,0.3102234929523077
Dnajb2,0.02520786688475051
Dph6,0.04020484050380608
Ssc5d,0.00019747056349275635
Col27a1,0.003769589857981204
Hectd3,0.033856287564092126
Ppbp,0.00010548226382623942
Pf4,0.0008489678977296712
Junb,0.9999662583638584
Ifngr1,0.5561803522619235
Pdgfa,0.0005086664625335347
Ly6i,0.0006053544893583315
Il31ra,0.8426459869936525
Uvrag,0.14412466888144324
Abcg5,4.284237104452134e-05
Mios,0.02934823560158169
Drosha,0.032510183620884266
Atrx,0.2912608243797461
Homez,0.010920739899689844
Meak7,0.005861624473706706
Dnajc6,0.008307681108203183
Rnf168,0.03911959789714281
Slc17a8,0.00028659357151506316
Chst7,0.00019027651739605877
Adam1b,1.9471426788707352e-05
Erlec1,0.0376190907201803
Zfp940,0.0044255913033124684
Syp,0.0023480572415348826
Scaper,0.09486584492506286
Vmn2r18,2.396435622854374e-05
Apoc4,0.00013952751816469843
Pygm,0.004799895601961145
Impact,0.04942944138325026
Btbd18,3.4622931961742155e-05
Serpina3f,0.007131728977473959
Sh3bp1,0.08714570546113927
Zfp956,0.017084626296418784
Ms4a7,0.00047453625252765445
Casp2,0.033842424930436266
Ctsd,0.3334824159465871
Pdk1,0.08520183486459267
Habp2,0.0001206032490122025
Hsd11b1,0.1714836212727632
Gsap,0.04722200223558899
Cylc1,1.2467144214287398e-05
Ubtfl1,5.962008924161026e-06
Hsf2bp,0.000568378325350639
Ccdc7a,0.0006788915434247725
Ppm1d,0.052350562379156966
Ibsp,4.1820938044177254e-06
Slc16a10,0.033085304543204845
Foxc2,0.00023288656743097346
Nodal,0.00013722957036268573
Zfp462,0.001923230735060887
Ptprc,1.0599287526533603
Abca5,0.0009808129855837346
Cblb,0.30844723198758134
Zfp937,0.004728031925558078
Rrbp1,0.148405420534403
Bach2,0.33271881885574833
Afap1l1,0.0003114390353268528
Sec1,0.00018909756340183836
Spindoc,0.021427583261122957
Plin1,8.312202542045469e-05
Mlh3,0.02317718573321495
Plekhn1,0.022134675094663474
Hmgb2,0.3484603415931403
Gsta2,6.804596028002687e-05
Irak2,0.08807158441457752
Tfip11,0.04814533707241745
H2bc1,6.999891435193741e-06
Zfp317,0.02571676140882737
Gramd1c,0.006614390115276517
Pgr,1.9331343296481562e-05
Arap2,0.21863456316918217
Susd4,0.00574547017035989
Orai1,0.16652507354575585
Scml4,0.25085290109969943
Usp30,0.013105516698735309
Nfib,0.00012080449591271925
Btbd8,0.008131476289821018
Gas2l2,6.332199545842558e-06
Scaf4,0.07326731164251805
Klk1b26,0.00027081148617792684
Ssbp2,0.13469287226895799
Nhlrc2,0.049028365464897465
Calb1,5.37738485778664e-05
Krt17,0.000464373681427372
E2f5,0.017638970234649325
Galk2,0.06076348041193284
Nr2c1,0.013606267384586467
Kif11,0.013472175630441539
Zc3h3,0.016665472770698145
Fgd2,0.0003782031430469225
2410002F23Rik,0.04486008174084263
Nlgn2,0.0019778670886584893
Spon1,0.004245723897253396
Ifi213,0.11481608516471267
Ccdc169,4.0994703168927844e-05
Paqr8,0.00614508455021896
Mbd5,0.08387591341735191
Icos,0.2063924731552433
Dusp3,0.002596115497946513
Emd,0.14761097485475358
Baiap3,0.05032237327494211
Ppp1r3c,2.7439962237603785e-05
Vmn2r114,9.074055159296752e-06
Rab3gap2,0.038996771972113584
Maf,0.08405288134885289
Srm,0.08991412268040867
Mdm4,0.13001397348723567
Pip4k2b,0.03926478524765466
Klhl35,0.003172608974856907
Tor3a,0.03110098211076114
Acvr1b,0.01818279143047863
Grp,7.940003343124155e-06
Kmo,0.0008698828487760706
Stt3b,0.1090205421406965
Armcx6,0.0018606714023862258
Nr1i3,0.0010244975464625795
Ube2z,0.06601470259211138
Ahr,0.05355844607420613
Bank1,0.0038909978054660886
Ambp,9.716478277578498e-06
Edem3,0.04509103953815685
Myo5a,0.022454196188758036
Tmem263,0.019918804583119443
Cdca8,0.020837909825151782
Galnt11,0.04109447801175774
Ass1,0.11404644459608161
Per2,0.004056293730822006
Slx4,0.020711287769900243
Cox10,0.050256433273889976
Mapk14,0.09568069008224361
Rhcg,1.101768493134719e-05
Cc2d2b,0.0008770815592367855
Exd2,0.021767390530279547
Defa23,4.667734580722144e-05
